Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
rna-XM_013776706.1	843163	1	53014894.0	53018421.0	AT2G45660.1	92.056	AGAMOUS-like 20	BroT22.C04g59970.1	100.000	YES	YES	wild cabbage
BolO_3g71180.1	794179	14	58498710.0	58502319.0	AT1G26310.1	80.859	CAULIFLOWER	BroT22.C06g35070.1	60.853	YES	YES	wild cabbage
BroT13.C03g62990.1	794179	5	58586569.0	58590207.0	AT1G26310.1	80.859	CAULIFLOWER	BroT22.C06g35070.1	60.853	YES	YES	tree kale
BolO_4g06870.1	843164	14	5103888.0	5107432.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	wild cabbage
BroT08.C04g06260.1	843164	11	5325618.0	5328061.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	brussels sprouts
BroT10.C04g06340.1	843164	10	5477962.0	5480405.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	wild cabbage
BroT12.C04g06220.1	843164	9	5356676.0	5359119.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	lacinato kale
BroT24.C04g06110.1	843164	7	5186695.0	5189149.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	broccoli
BroT06.C04g05930.1	843164	6	5299825.0	5302268.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	round cabbage
BroT02.C04g06290.1	843164	3	5360397.0	5362840.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	flat cabbage
bro4G00623.1	843164	2	4522787.0	4526285.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	broccoli
rna-XM_013775921.1	843164	1	4021275.0	4024683.0	AT2G45660.1	94.860	AGAMOUS-like 20	BroT22.C04g06520.1	99.531	YES	YES	wild cabbage
BroT22.C03g74170.1	836746	15	70861652.0	70870099.0	AT4G22950.1	81.900	AGAMOUS-like 19	BroT22.C03g74170.1	100.000	YES	YES	cauliflower
BroT21.C03g70940.1	836746	13	66969575.0	66978014.0	AT4G22950.1	81.900	AGAMOUS-like 19	BroT22.C03g74170.1	100.000	YES	YES	cauliflower
BroT22.C04g06520.1	843164	15	6183524.0	6185978.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	cauliflower
BroT21.C06g46040.1	843164	13	47613802.0	47616255.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	cauliflower
BroT17.C04g06660.1	843164	12	5863763.0	5866216.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	collard greens
BroT19.C04g06410.1	843164	8	5554634.0	5557077.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	chinese kale
BroT13.C04g06500.1	843164	5	5859371.0	5861826.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	tree kale
BroT07.C04g06380.1	843164	4	5384492.0	5386947.0	AT2G45660.1	95.327	AGAMOUS-like 20	BroT22.C04g06520.1	100.000	YES	YES	kohlrabi
BroT08.C03g63030.1	794179	11	60005631.0	60009226.0	AT1G26310.1	80.469	CAULIFLOWER	BroT22.C06g35070.1	61.719	YES	YES	brussels sprouts
BroT19.C05g23590.1	809394	8	17300964.0	17303190.0	AT1G24260.2	92.063	SEPALLATA3	BroT22.C05g21800.1	98.805	YES	YES	chinese kale
BroT08.C09g28730.1	819069	11	28346597.0	28354138.0	AT4G11880.1	80.556	AGAMOUS-like 14	BroT22.C01g19110.1	74.295	YES	YES	brussels sprouts
BroT12.C07g14660.1	809393	9	26936741.0	26938729.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	99.206	YES	YES	lacinato kale
BroT24.C07g14030.1	809393	7	22609322.0	22611310.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	99.206	YES	YES	broccoli
BroT06.C07g14130.1	809393	6	22750743.0	22752731.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	99.206	YES	YES	round cabbage
BroT02.C07g14410.1	809393	3	24998189.0	25000177.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	99.206	YES	YES	flat cabbage
BroT10.C07g15060.1	809393	10	28340523.0	28342512.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	99.603	YES	YES	wild cabbage
BroT13.C07g14730.1	809393	5	25753723.0	25755712.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	99.603	YES	YES	tree kale
BroT21.C07g14180.1	809393	13	22130656.0	22132645.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	100.000	YES	YES	cauliflower
BroT19.C07g15120.1	809393	8	28473458.0	28475447.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	100.000	YES	YES	chinese kale
BroT07.C07g14910.1	809393	4	25171445.0	25173434.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	100.000	YES	YES	kohlrabi
BroT08.C09g50830.1	821509	11	60760197.0	60762600.0	AT3G02310.1	82.745	SEPALLATA 2	BroT22.C09g48970.1	98.425	YES	YES	brussels sprouts
BroT13.C03g26960.1	843165	5	16844076.0	16846503.0	AT2G45660.1	92.991	AGAMOUS-like 20	BroT22.C03g26850.1	99.531	YES	YES	tree kale
BroT22.C03g26850.1	843165	15	16459810.0	16462247.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	cauliflower
BolO_3g29720.1	843165	14	16043820.0	16050809.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	wild cabbage
BroT21.C03g26550.1	843165	13	16560153.0	16562589.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	cauliflower
BroT10.C03g27290.1	843165	10	16422349.0	16424785.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	wild cabbage
BroT17.C07g15350.1	809393	12	24600133.0	24602168.0	AT1G24260.2	92.105	SEPALLATA3	BroT22.C07g14930.1	92.308	YES	YES	collard greens
rna-XM_013740217.1	809393	1	18306695.0	18308873.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	99.605	YES	YES	wild cabbage
BolO_3g82800.1	836746	14	68160215.0	68169204.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	wild cabbage
BroT17.C03g73580.1	836746	12	69059825.0	69068273.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	collard greens
BroT08.C03g72890.1	836746	11	69619748.0	69628192.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	brussels sprouts
BroT10.C03g73730.1	836746	10	73921715.0	73930164.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	wild cabbage
BroT12.C03g74390.1	836746	9	71013400.0	71021844.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	lacinato kale
BroT19.C03g73130.1	836746	8	69257574.0	69266018.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	chinese kale
BroT24.C03g69990.1	836746	7	66368946.0	66377388.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	broccoli
BroT06.C03g69980.1	836746	6	65903211.0	65911659.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	round cabbage
BroT13.C03g72510.1	836746	5	68970474.0	68978922.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	tree kale
BroT07.C03g73780.1	836746	4	69356878.0	69365320.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	kohlrabi
BroT02.C03g72580.1	836746	3	69438991.0	69447439.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	flat cabbage
bro3G04671.1	836746	2	45574057.0	45583155.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	broccoli
rna-XM_013767992.1	836746	1	58353719.0	58362822.0	AT4G22950.1	82.353	AGAMOUS-like 19	BroT22.C03g74170.1	99.548	YES	YES	wild cabbage
BroT08.C07g14420.1	809393	11	26092511.0	26094503.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	99.206	YES	YES	brussels sprouts
rna-XM_013750778.1	821509	1	48322192.0	48325125.0	AT3G02310.1	83.730	SEPALLATA 2	BroT22.C09g48970.1	99.602	YES	YES	wild cabbage
BroT17.C03g26620.1	843165	12	16425805.0	16428376.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	collard greens
BroT08.C03g26610.1	843165	11	16174578.0	16177149.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	brussels sprouts
BroT24.C03g25920.1	843165	7	16187357.0	16189928.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	broccoli
BroT06.C03g26190.1	843165	6	16516361.0	16518932.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	round cabbage
BroT07.C03g27210.1	843165	4	16545839.0	16548410.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	kohlrabi
BroT02.C03g26860.1	843165	3	16466277.0	16468848.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	flat cabbage
BolO_7g19380.1	809393	14	26086533.0	26088844.0	AT1G24260.2	90.551	SEPALLATA3	BroT22.C07g14930.1	99.630	YES	YES	wild cabbage
BroT22.C05g21800.1	809394	15	16641626.0	16643872.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	cauliflower
BolO_5g26230.2	809394	14	17424857.0	17427491.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	wild cabbage
BroT21.C05g23490.1	809394	13	17320565.0	17322812.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	cauliflower
BroT10.C05g23740.1	809394	10	17408158.0	17410426.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	wild cabbage
BroT12.C05g24010.1	809394	9	18133986.0	18136253.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	lacinato kale
BroT13.C05g23130.1	809394	5	17419635.0	17421888.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	tree kale
BroT02.C05g24110.1	809394	3	17768360.0	17770605.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	flat cabbage
bro5G02493.1	809394	2	18817676.0	18819922.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	broccoli
rna-XM_013783499.1	809394	1	17135318.0	17137939.0	AT1G24260.2	92.857	SEPALLATA3	BroT22.C05g21800.1	100.000	YES	YES	wild cabbage
BroT19.C03g26730.1	843165	8	16605936.0	16608510.0	AT2G45660.1	92.991	AGAMOUS-like 20	BroT22.C03g26850.1	99.531	YES	YES	chinese kale
rna-XM_013774871.1	843165	1	15404561.0	15411657.0	AT2G45660.1	92.991	AGAMOUS-like 20	BroT22.C03g26850.1	99.531	YES	YES	wild cabbage
BolO_3g07890.1	821510	14	3566868.0	3569657.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	wild cabbage
BroT10.C03g08240.1	821510	10	4306541.0	4308677.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	wild cabbage
BroT19.C03g08000.1	821510	8	4208056.0	4210173.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	chinese kale
BroT06.C03g07580.1	821510	6	4028537.0	4030673.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	round cabbage
BroT13.C03g07860.1	821510	5	4253133.0	4255269.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	tree kale
BroT02.C03g07540.1	821510	3	4096157.0	4098309.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	flat cabbage
bro5G08946.1	821510	2	75030707.0	75033001.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	broccoli
BroT22.C07g14930.1	809393	15	26802491.0	26804534.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	100.000	YES	YES	cauliflower
bro7G01836.1	809393	2	25291149.0	25293434.0	AT1G24260.2	90.196	SEPALLATA3	BroT22.C07g14930.1	100.000	YES	YES	broccoli
BroT17.C09g52740.1	821509	12	60511867.0	60513999.0	AT5G15800.2	90.494	SEPALLATA1	BroT22.C09g48970.1	99.206	YES	YES	collard greens
BroT12.C03g27170.1	843165	9	16697688.0	16700206.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	lacinato kale
bro5G06969.1	843165	2	62721501.0	62725841.0	AT2G45660.1	93.458	AGAMOUS-like 20	BroT22.C03g26850.1	100.000	YES	YES	broccoli
BroT08.C05g23800.1	809394	11	17624851.0	17627086.0	AT1G24260.2	92.063	SEPALLATA3	BroT22.C05g21800.1	99.203	YES	YES	brussels sprouts
BroT06.C05g23450.1	809394	6	17520060.0	17522285.0	AT1G24260.2	92.063	SEPALLATA3	BroT22.C05g21800.1	99.203	YES	YES	round cabbage
BroT22.C09g48970.1	821509	15	57509358.0	57511760.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	cauliflower
BolO_9g60360.1	821509	14	59416244.0	59419300.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	wild cabbage
BroT21.C09g49680.1	821509	13	56514197.0	56516603.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	cauliflower
BroT10.C09g51280.1	821509	10	61471885.0	61474289.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	wild cabbage
BroT19.C09g50090.1	821509	8	60807596.0	60810000.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	chinese kale
BroT24.C09g48780.1	821509	7	55903673.0	55906077.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	broccoli
BroT06.C09g49470.1	821509	6	58367376.0	58369778.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	round cabbage
BroT13.C09g50770.1	821509	5	58112992.0	58115392.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	tree kale
BroT07.C09g50620.1	821509	4	57531288.0	57533688.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	kohlrabi
BroT02.C09g51210.1	821509	3	58363130.0	58365534.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	flat cabbage
bro9G05912.1	821509	2	59696713.0	59699285.0	AT3G02310.1	83.333	SEPALLATA 2	BroT22.C09g48970.1	100.000	YES	YES	broccoli
BolO_5g64830.1	814033	14	59039007.0	59041837.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	wild cabbage
BroT21.C05g53060.1	814033	13	49693685.0	49695743.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	cauliflower
BroT17.C05g55320.1	814033	12	58061898.0	58063957.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	collard greens
BroT08.C05g56520.1	814033	11	57890163.0	57892220.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	brussels sprouts
BroT10.C05g55350.1	814033	10	56673353.0	56675412.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	wild cabbage
BroT12.C05g56220.1	814033	9	57013984.0	57016039.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	lacinato kale
BroT19.C05g56280.1	814033	8	60084719.0	60086774.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	chinese kale
BroT24.C05g54360.1	814033	7	54946229.0	54948290.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	broccoli
BroT06.C05g54750.1	814033	6	56059282.0	56061341.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	round cabbage
BroT13.C05g54720.1	814033	5	56378507.0	56380568.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	tree kale
BroT02.C05g56070.1	814033	3	61433515.0	61435574.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	flat cabbage
bro3G00106.1	814033	2	2473035.0	2475094.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	broccoli
rna-XM_013729145.1	814033	1	46448344.0	46451114.0	AT3G02310.1	92.800	SEPALLATA 2	BroT22.C01g50970.1	94.444	YES	YES	wild cabbage
BroT24.C05g23360.1	809394	7	17549677.0	17551655.0	AT1G24260.2	91.667	SEPALLATA3	BroT22.C05g21800.1	99.203	YES	YES	broccoli
BroT07.C05g23680.1	809394	4	17595269.0	17597249.0	AT1G24260.2	91.667	SEPALLATA3	BroT22.C05g21800.1	99.203	YES	YES	kohlrabi
rna-XM_013758486.1	794179	1	57649.0	61556.0	AT1G26310.1	80.078	CAULIFLOWER	BroT22.C06g35070.1	60.078	YES	NO	wild cabbage
BroT22.C03g08230.1	821510	15	4345946.0	4348146.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	cauliflower
BroT21.C03g07580.1	821510	13	4045134.0	4047334.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	cauliflower
BroT17.C03g07690.1	821510	12	3907389.0	3909576.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	collard greens
BroT08.C03g07530.1	821510	11	3859967.0	3862167.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	brussels sprouts
BroT12.C03g07870.1	821510	9	4131646.0	4133846.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	lacinato kale
BroT24.C03g07730.1	821510	7	3970881.0	3973072.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	broccoli
rna-XM_013769713.1	821510	1	3788664.0	3791335.0	AT5G15800.2	89.354	SEPALLATA1	BroT22.C03g08230.1	100.000	YES	YES	wild cabbage
BroT08.C09g26150.1	818492	11	25239070.0	25241154.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	99.225	YES	YES	brussels sprouts
BroT10.C09g26230.1	818492	10	24985176.0	24987260.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	99.225	YES	YES	wild cabbage
bro9G02965.1	818492	2	25665694.0	25667778.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	99.225	YES	YES	broccoli
BroT13.C07g28170.1	818490	5	41308370.0	41310439.0	AT2G03710.1	82.239	SEPALLATA 4	BroT22.C07g28260.1	97.665	YES	YES	tree kale
BroT12.C07g28510.1	818490	9	42416049.0	42418113.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	98.828	YES	YES	lacinato kale
BroT19.C07g37920.1	818490	8	50215424.0	50217488.0	AT2G03710.1	82.239	SEPALLATA 4	BroT22.C07g28260.1	99.219	YES	YES	chinese kale
rna-XM_013741092.1	818490	1	31533763.0	31536381.0	AT2G03710.1	82.239	SEPALLATA 4	BroT22.C07g28260.1	99.219	YES	YES	wild cabbage
BolO_6g37400.1	794028	14	38369291.0	38373264.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	wild cabbage
BroT17.C06g32830.1	794205	12	41971835.0	41975494.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	collard greens
BroT08.C06g31470.1	794028	11	41505952.0	41509610.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	brussels sprouts
BroT13.C06g30300.1	794205	5	39321062.0	39324718.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	tree kale
rna-XM_013734388.1	794205	1	30102414.0	30106485.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	wild cabbage
BroT22.C09g25380.1	818492	15	25316747.0	25318828.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	100.000	YES	YES	cauliflower
BroT21.C09g25580.1	818492	13	25253890.0	25255971.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	100.000	YES	YES	cauliflower
BroT19.C09g26310.1	818492	8	25352560.0	25354641.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	100.000	YES	YES	chinese kale
BroT06.C09g25570.1	818492	6	25598521.0	25600602.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	100.000	YES	YES	round cabbage
BroT02.C09g26880.1	818492	3	25667256.0	25669337.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	100.000	YES	YES	flat cabbage
BroT21.C06g34840.1	794028	13	39938855.0	39942545.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	cauliflower
BroT17.C06g39000.1	794028	12	48139125.0	48142815.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	collard greens
BroT08.C06g36240.1	794028	11	45952397.0	45956087.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	brussels sprouts
BroT10.C06g35280.1	794028	10	43894789.0	43898479.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	wild cabbage
BroT12.C06g36390.1	794028	9	40876644.0	40880335.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	lacinato kale
BroT19.C06g35890.1	794028	8	45067042.0	45070732.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	chinese kale
BroT13.C06g35170.1	794028	5	44061326.0	44065031.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	tree kale
BroT07.C06g36000.1	794028	4	41573964.0	41577654.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	kohlrabi
bro6G04039.1	794028	2	41609112.0	41612802.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	broccoli
rna-XM_013734836.1	794028	1	33883447.0	33887527.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	84.375	YES	YES	wild cabbage
bro6G03519.1	794205	2	37295635.0	37299715.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	81.641	YES	YES	broccoli
BroT10.C07g28380.1	818490	10	43012723.0	43014787.0	AT2G03710.1	82.625	SEPALLATA 4	BroT22.C07g28260.1	98.828	YES	YES	wild cabbage
BroT22.C02g52270.1	815788	15	61434744.0	61438782.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
BolO_2g64020.1	815788	14	65625907.0	65630500.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	wild cabbage
BroT21.C02g51810.1	815788	13	58237261.0	58241290.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	cauliflower
BroT17.C02g55980.1	815788	12	69021179.0	69025215.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	collard greens
BroT08.C02g53990.1	815788	11	68004886.0	68018322.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	brussels sprouts
BroT10.C02g53180.1	815788	10	67780535.0	67784574.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	wild cabbage
BroT12.C02g54250.1	815788	9	63812281.0	63816313.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	lacinato kale
BroT24.C02g52880.1	815788	7	61822424.0	61826463.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	broccoli
BroT06.S69g00040.1	815788	6	24173.0	28212.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	round cabbage
BroT06.C02g51320.1	815788	6	61126803.0	61130845.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	round cabbage
BroT13.C02g54210.1	815788	5	64400211.0	64404242.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	tree kale
BroT07.C02g54440.1	815788	4	64671378.0	64675409.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	kohlrabi
BroT02.C02g53190.1	815788	3	67296287.0	67300324.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	flat cabbage
bro2G06052.1	815788	2	62000278.0	62004935.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	broccoli
rna-XM_013763095.1	815788	1	51144846.0	51149450.0	AT5G62165.1	87.143	AGAMOUS-like 42	BroT22.C02g52270.1	100.000	YES	YES	wild cabbage
BroT22.C07g28260.1	818490	15	41221763.0	41223827.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	100.000	YES	YES	cauliflower
BroT21.C07g27290.1	818490	13	36708590.0	36710654.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	99.609	YES	YES	cauliflower
BroT08.C07g28110.1	818490	11	41287853.0	41289917.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	99.609	YES	YES	brussels sprouts
BroT24.C07g27070.1	818490	7	37234596.0	37236660.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	99.609	YES	YES	broccoli
